16019;8.9367;44.5893
16028;9.3134;44.5527
16030;9.1463;44.3956
16030;9.2668;44.3367
16045;9.2768;44.4341
16048;9.3433;44.4934
16132;8.9444;44.4048
16137;8.9492;44.4275
18012;7.6612;43.8041
18013;8.0416;43.9496
18033;7.6283;43.8131
18100;8.0393;43.8892
19015;9.6262;44.1867
19020;9.8869;44.1414
19032;9.9279;44.0619
19125;9.8192;44.1188
17015;8.5468;44.3451
17022;8.3083;44.1591
17028;8.4165;44.2264
17055;8.2072;44.1273
24010;9.6316;45.9885
24020;10.0108;45.8916
24022;9.7041;45.7644
24026;9.8843;45.7979
24030;9.4858;45.7019
24040;9.5694;45.5692
24040;9.6011;45.5879
24045;9.5366;45.5566
24050;9.6402;45.5657
24060;9.9615;45.6847
24069;9.8811;45.7153
24123;9.6672;45.696
25010;10.3709;45.3168
25038;10.0318;45.551
25040;10.0182;45.6207
25040;10.1496;45.8917
25040;10.3401;46.2123
25060;10.2847;45.755
25065;10.2333;45.65
25070;10.3212;45.6949
25080;10.4023;45.5521
25080;10.616;45.7814
25080;10.7103;45.7436
25087;10.5205;45.6068
25125;10.2147;45.5356
25129;10.2752;45.4968
22010;9.1264;45.9422
22018;9.0912;46.0251
22020;9.0663;45.997
22020;9.0087;45.8109
22020;9.0754;45.9845
22020;8.9643;45.8097
22027;8.9836;45.8323
22033;9.2673;45.8606
22041;9.0031;45.8014
22070;9.0394;45.6521
26010;9.7176;45.4685
26013;9.6761;45.3785
